0.14625867	-0.17970122	-0.1348004	0.39049897	-0.005739845	0.19979905	0.23463435	0.3249252	-0.36440498	0.051696688	0.125755	-0.026839547	-0.12018859	0.363607	-0.07327944	-0.27572596	-0.118567154	-0.23527142	-0.34531665	-0.13092083	0.22420993	0.28889483	0.4077118	-0.16822386	0.50293887	-0.21370612	0.29690883	0.1976457	-0.23297216	0.32131746	-0.10543157	-0.6625262	0.9490098	-0.7674327	-0.35298035	0.4615951	0.20178838	0.037226986	0.11488763	0.16632125	-0.30006132	-0.1868287	-0.42756784	0.29064718	0.31801882	0.042300865	0.21765333	0.111209825	0.26097906	0.4551494	-0.13008733	-0.023191886	-0.06779169	0.29606614	0.05332904	-0.091493174	0.100879036	0.017213196	0.21494918	0.23405144	-0.15163781	-0.4255065	0.14367689	-0.54341555	0.050607547	0.22133854	0.23585826	0.81815356	0.1396855	-0.24922733	-0.24870098	0.23980097	0.059714872	-0.31623465	0.4675205	-0.34668568	0.0023693077	0.15173529	-0.0040250937	-0.1200216	0.07712118	0.3921251	-0.3633076	0.04554501	0.040715896	-0.23336181	0.47668666	-0.2833995	-0.74845165	0.20446315	-0.008314406	0.09088287	-0.14022851	-0.46725473	1.0465168	1.217801	-0.34383628	0.090058036	0.28973937	-0.5876082
-0.14997558	-0.48307824	0.9600929	-0.14195804	0.22433573	-0.26618576	0.7233375	0.8920032	-0.6613795	0.2113612	0.33165666	-0.7317464	-1.0626765	0.19955683	0.11159609	0.7456268	0.34485513	-0.35574123	-0.55067104	-0.37513578	0.23812851	0.1933751	0.5747586	-1.2870909	0.77585775	0.086459436	0.17243698	-0.02847724	-0.64287925	0.12373268	1.0737716	-0.33972645	0.7414781	-0.62332314	0.07583648	0.57591665	-0.12200907	-0.18535954	-0.09454149	0.33834088	-0.099751	-0.8570943	-0.30569223	0.7678458	0.2384608	0.4134244	0.276291	-0.11418006	-0.17211795	0.46322328	0.47252342	-0.21299782	0.44866446	0.30078885	-0.8222096	0.30746165	-0.04855517	0.36529848	-0.1750312	0.109368704	-0.56337327	-0.07592936	-0.532265	-0.5962044	-0.028967973	0.3449201	0.33616653	0.20601742	0.097467	-0.5741766	-0.20003863	0.3720292	0.079739034	-0.13660641	0.7698631	-0.34318003	-0.2800089	0.50163877	0.24518631	0.12998103	-0.13912873	0.17122987	-0.2840728	-0.43596306	0.44990766	-0.48034158	0.28882545	-0.78311557	-0.14681749	-0.046218045	0.15563725	0.34926456	0.29033107	-0.50335574	0.24977316	0.9080609	0.2943171	0.013289909	0.08672829	-0.26032495
-0.06099228	-0.65605545	0.586866	-0.2761373	0.14152855	0.1448573	0.49218726	0.5434666	-0.64136827	0.40817603	0.1935088	-0.5587702	-1.0940979	-0.028566103	-0.0030531362	0.54922354	0.48685947	-0.52083296	-0.5307289	-0.31562325	0.09525068	0.246081	0.3032867	-1.0970002	0.9128662	-0.32269928	0.6995821	-0.019858291	-0.71672744	0.30577582	1.3958157	-0.39800853	0.81097746	-0.47042167	-0.8109601	0.3902627	-0.4832988	-0.037767872	-0.24135713	-0.05068975	-0.05607266	-0.47082213	-0.12862858	1.250856	0.5484508	0.73247427	-0.08347908	-0.20982563	-0.0069255508	0.73017216	0.12507491	-0.07659869	0.25977483	-0.06589908	-0.5488522	-0.2331194	-0.10563234	0.17657316	-0.23558196	-0.52919036	-0.13173759	-0.2828137	0.15465666	-0.38535088	-0.195389	0.46382686	0.568606	0.22209063	0.03226186	-0.54904765	0.022315914	0.64334756	0.10810174	-0.52305603	0.80854857	0.21176241	0.11054959	0.7143986	0.23218639	-0.084146194	0.2829989	-0.20225334	-0.3876946	0.32856768	0.49276924	-0.49298006	-0.22184639	-0.7276643	0.12941784	-0.04539524	-0.18393852	0.41117626	0.37575102	-0.29877836	0.62221205	0.9058128	0.08973288	0.031316124	0.27804947	-0.46512136
-0.15307438	-0.14096569	0.3591748	-0.15901598	-0.17149508	-0.15975295	0.07239606	0.20344514	-0.23543386	0.21312024	0.58253556	-0.07489442	-0.13133028	-0.24055874	0.31590953	-0.09464724	0.034440152	-0.40298983	-0.63749766	0.6977842	0.07422933	0.21295968	0.426525	-0.29161337	-0.11735325	-0.04062233	0.3754225	0.45362255	-0.04351402	-0.07922608	-0.05070472	-0.31863362	0.38272703	-0.06525928	0.173521	0.5793709	0.49741077	-0.56642777	-0.4013596	0.09810249	-0.060096253	0.3357915	0.2137763	0.41723147	0.7236292	-0.032777302	0.4608549	-0.31624728	0.2569927	0.42119524	0.15678573	-0.11511076	-0.03247053	-0.27930748	-0.051306117	-0.26499972	0.60161996	0.16756693	0.11433791	-0.18400371	-0.28632537	-0.10845874	0.10352471	-0.39250654	0.06411248	-0.14729951	-0.13600618	0.85240394	0.05352792	-0.06749688	-0.19718614	-0.5046716	-0.29297006	0.24923463	0.21307956	-0.52076477	-0.01540871	0.3849353	-0.18223952	0.3738287	0.13469914	0.8212905	-0.97310764	-0.20828918	0.020719303	-0.3803221	0.38679802	0.33160284	-0.30140623	0.5784885	-0.1177187	-0.13749474	-0.5221759	-0.84451336	0.9513075	0.63867474	-0.087910675	-0.124106966	0.016304398	-0.7813221
0.4243442	-0.36636075	-0.19219683	-0.10960592	0.14313847	0.43762517	1.147288	1.0261422	-0.11997329	-0.22424527	0.031771407	-0.28226185	-1.3997296	-0.012795687	-0.48989043	0.0033078846	-0.023573242	-0.36124983	0.3222706	-0.25904596	-0.06551133	-0.2879386	0.12232709	-0.44321713	-0.059160672	0.20271577	0.17410587	-0.8479081	0.2762097	0.5223677	0.949045	0.07041222	0.62540376	-0.5200402	0.060470678	-0.081412055	-0.25631997	-0.13212664	-0.043696415	-1.3686571	-0.4415452	-1.202819	0.13215937	0.6636632	0.29265884	0.16322714	-0.31270447	0.037900373	0.08011351	0.31910858	0.32247218	0.16449752	0.48283297	-0.018381637	0.5889448	-0.40099588	-0.46136388	0.28801996	0.23305316	-0.16952157	-0.0016535476	-0.07458034	0.65370554	-0.617918	-0.36980045	0.3356263	0.070879124	0.6579025	-0.50027126	-0.01638234	-0.4245848	0.7529873	0.18501294	0.31729975	0.7038221	-0.62744075	-0.38706344	0.1528482	-0.36126527	-0.08459768	-0.50135845	0.51984316	-0.19896336	-0.36903015	0.81077325	-0.5568478	0.36701232	0.15902334	-0.78558314	-0.091073714	0.49885786	-0.2808432	0.19839959	0.68360287	0.89292455	0.19942419	0.017157106	-0.14523336	0.60050225	-0.22125898
0.1601543	-0.45162404	-0.07496648	-0.36474738	-0.20931326	0.48951694	0.6508412	1.3717172	-0.56185794	0.14106995	-0.40205732	0.3598466	-1.2814789	-0.11678922	-0.55863404	-0.21234182	-0.41355753	-0.5798682	0.298079	0.18759486	-0.39695573	-0.075144134	0.71254104	1.0349749	-0.025545927	0.6954183	-0.014211281	-0.45256767	0.0335901	1.1528141	-0.00072516967	0.14552687	-0.2967929	-0.73182094	0.55072147	0.2993824	-0.24575357	0.036988545	0.15137859	-0.71929324	0.11148392	-0.9149411	-0.33366036	0.32615882	0.3330349	-0.64996237	-0.5857781	-0.045733713	0.26645097	-0.028573232	0.43659773	-0.38517132	0.49866307	0.13589373	0.09315784	-0.35470074	0.0922643	-0.52002376	-0.26741153	-0.06309449	0.66185266	-0.18155017	0.8094685	-1.1369088	0.038397588	0.20402534	-0.10658447	0.42451793	-0.5943301	-0.55374175	-0.6961197	0.46719083	0.39885673	0.42037034	0.4776524	-0.5757249	-0.42179993	0.001527386	-0.7639303	0.364257	-0.046730857	0.24639043	0.09382207	-0.502933	0.301891	-0.9624554	0.38229316	0.51724917	-1.0923846	0.09712151	0.44983563	0.50751305	0.12362107	0.06829233	0.22358753	0.27326405	0.4345357	-0.4077549	0.22995678	-0.1336683
0.52254504	-0.6720756	0.4116707	0.08573937	-0.04334426	-0.3383718	0.08687098	0.27035353	-0.55282617	0.1373498	0.00678263	-0.36767346	-1.2363336	0.23491722	0.08197102	1.026137	0.11782129	0.124030575	-0.21784091	0.23139913	-0.011502024	0.485962	0.66766346	-0.8092423	0.9027186	0.2883497	0.11621617	-0.07376181	-0.3891974	-0.16861056	0.48498887	0.31897902	0.49315688	-0.18844533	-1.0858477	0.9010377	-0.33947903	-0.5865923	-0.4903409	-0.009636389	0.18960103	-0.4972421	0.079411246	0.20329602	0.6410193	0.24436487	-0.23514712	-0.47424662	0.0723034	0.5927607	0.29174107	0.012949778	0.04543137	0.3876031	-0.30907038	0.05800522	-0.16312484	-0.041759502	-0.19792745	-0.29667154	0.18529911	0.17346159	0.32232404	0.13651867	0.15269883	0.68626624	-0.50398415	0.22883154	-0.27169576	-0.323177	0.0032514206	0.8169883	0.042941283	0.031986862	0.77394086	-0.16839914	0.19695741	-0.08314668	0.45755646	0.5361647	0.42401826	-0.55986696	-0.35387218	-0.036231253	0.12877469	-0.26684645	0.5962689	-0.46853864	-0.118447684	0.12852138	-0.29098755	0.5943582	-0.19843923	0.20302957	0.19755551	0.3622556	0.22237629	-0.27483377	-0.10230118	-0.15082937
0.9219429	-0.5721875	0.69605064	0.43050155	-0.34644434	0.24458334	0.7543159	0.96953946	-0.44997185	0.029505828	-0.54955614	-0.26115274	-0.95781887	0.09021196	-0.58907884	-0.049696233	0.21320379	-0.2577581	0.07549292	-0.5522512	-0.36379948	0.21470909	-0.54405105	-0.46205187	0.051574066	0.42538908	-0.44716415	-0.5278508	-0.10763248	1.2024761	0.19133076	0.23321979	0.29166335	-0.43480805	-0.27882695	0.16199684	-0.28907615	0.08912535	-0.050738253	-1.0619053	0.025304714	-1.0602236	0.08747251	1.2143624	0.51329994	0.1856456	-0.5158797	-0.5830438	0.18435907	-0.2935644	-0.34348494	0.03992893	0.8443693	-0.03286683	-0.33962125	0.16678478	-0.75190896	0.26518974	-0.01582693	0.47635266	0.8402589	-0.08452568	0.64636	-0.1657659	-0.24040568	0.7008258	-0.37265465	0.18397824	-0.17422356	-0.1679993	-1.003244	0.12229652	0.11042995	-0.2205454	0.5743218	-0.45646477	-0.35987723	-0.33323854	-0.3136127	0.019428877	-0.25428346	0.74939746	-0.276742	-0.22614725	0.50948447	-0.13970438	0.43829083	0.3984905	-0.11142234	-0.5050378	-0.37843674	-0.45623007	0.33298117	0.4862522	0.6537392	0.56448466	-0.23422004	-0.6564126	0.69577986	-0.4844299
-0.11490562	-0.38463062	-0.038545027	0.45037964	-0.5262198	0.75459737	0.71455044	0.471091	-0.49788707	0.67376494	0.11239474	-0.39639676	-0.25423166	0.23128639	-0.116301276	0.30916432	-0.19306207	-0.9138342	-0.40820372	-0.32723814	0.18882938	1.0837976	0.025263416	-1.6642373	0.024050817	0.08175809	0.5232472	-1.1291485	-0.2948683	0.14554094	0.51632583	-0.53004193	1.1245508	-0.19848195	-0.6016583	1.0188371	-0.51154274	-0.26423362	-0.37910366	-1.1787808	0.030844627	-0.82764685	-0.096626446	0.816657	0.18652116	0.12193073	-0.032112453	-0.31113523	-0.07482406	-0.21506666	0.59750015	-0.21523452	-0.137011	-0.21454968	-0.31740075	0.32548246	-0.15524952	-0.050916255	0.37271336	0.12216043	-0.17335671	-0.31534034	-0.07742989	-0.50654256	-0.5244242	0.3547256	-0.32233304	0.4827202	-0.63854074	-0.04745528	-0.98698324	0.3759541	0.08546273	-0.08033768	0.5864442	-1.1516554	-0.66267025	0.11912972	-1.1204317	0.4499861	-0.18606135	0.08490581	0.09140301	-0.39434782	1.0076548	-0.27442104	-0.163974	-0.38064125	-0.27892	0.3759887	-0.28301704	0.23265186	-0.1941253	-0.12609215	0.34933	0.8980242	0.2796792	0.42151275	1.1851106	-0.78537536
0.18714935	-0.64152974	0.040400192	0.006006246	0.12029338	-0.9245281	0.29621503	0.6233834	-0.5661172	-0.16911794	0.07279245	-0.4997231	-0.90456945	0.21796267	-0.11619463	0.8478062	-0.12211219	-0.07867564	-0.13026913	-0.16064402	-0.023822272	0.6333012	-0.18645456	-0.9871148	0.9128355	-0.31238055	-0.126461	0.19434367	-0.2710858	0.039000914	0.7587327	0.16508715	1.107954	-0.56744677	-0.7411518	1.0006965	-0.06370778	-0.54863346	-0.55277854	-0.3340938	0.5194221	-0.3780612	0.010912353	0.39149022	0.42669696	-0.05726039	-0.31863195	-0.38286024	0.1411945	0.079361394	0.24016781	0.11714712	0.035433378	0.28288537	0.18624647	0.045096017	-0.34777564	0.07729773	0.23234192	-0.3346907	0.16830832	0.39097515	0.8137137	0.19767706	-0.097136736	0.5598044	-0.2079327	0.13985273	-0.567921	-0.100767136	-0.3925888	0.983404	-0.009960253	-0.0845994	1.1411636	-0.54605925	0.024981756	-0.35572585	0.03775812	0.79889137	0.2185155	-0.13547036	-0.85851514	0.14500202	0.07218336	-0.006625886	0.30975977	-0.23637646	0.11858515	0.46073306	-0.5533362	1.1550016	0.018319143	0.58877456	0.9572325	-0.38394576	-0.5708039	0.2602546	0.20534746	0.02448247
